4.2200, -1.57246297, 0.66579920, 2.22843833
4.2300, -1.72966292, 0.68167027, 2.21114170
4.2400, -1.88975212, 0.69726123, 2.19224418
4.2500, -2.05260046, 0.71256569, 2.17171817
4.2600, -2.21806183, 0.72757734, 2.14953756
4.2700, -2.38597350, 0.74229003, 2.12567782
4.2800, -2.55615572, 0.75669771, 2.10011626
4.2900, -2.72841129, 0.77079446, 2.07283215
4.3000, -2.90252522, 0.78457448, 2.04380690
4.3100, -3.07826453, 0.79803212, 2.01302425
4.3200, -3.25537810, 0.81116184, 1.98047047
4.3300, -3.43359663, 0.82395825, 1.94613451
4.3400, -3.61263273, 0.83641609, 1.91000818
4.3500, -3.79218118, 0.84853024, 1.87208637
4.3600, -3.97191923, 0.86029572, 1.83236718
4.3700, -4.15150713, 0.87170771, 1.79085210
4.3800, -4.33058878, 0.88276150, 1.74754622
4.3900, -4.50879255, 0.89345256, 1.70245829
4.4000, -4.68573225, 0.90377650, 1.65560097
4.4100, -4.86100828, 0.91372907, 1.60699089
4.4200, -5.03420894, 0.92330618, 1.55664880
4.4300, -5.20491193, 0.93250390, 1.50459968
4.4400, -5.37268596, 0.94131845, 1.45087282
4.4500, -5.53709262, 0.94974620, 1.39550189
4.4600, -5.69768830, 0.95778370, 1.33852501
4.4700, -5.85402631, 0.96542763, 1.27998474
4.4800, -6.00565914, 0.97267487, 1.21992815
4.4900, -6.15214081, 0.97952243, 1.15840675
4.5000, -6.29302933, 0.98596750, 1.09547645
4.5100, -6.42788925, 0.99200743, 1.03119756
4.5200, -6.55629425, 0.99763973, 0.96563462
4.5300, -6.67782981, 1.00286210, 0.89885632
4.5400, -6.79209582, 1.00767239, 0.83093536
4.5500, -6.89870923, 1.01206862, 0.76194827
4.5600, -6.99730666, 1.01604898, 0.69197520
4.5700, -7.08754687, 1.01961184, 0.62109973
4.5800, -7.16911323, 1.02275574, 0.54940860
4.5900, -7.24171594, 1.02547938, 0.47699144
4.6000, -7.30509423, 1.02778164, 0.40394050
4.6100, -7.35901826, 1.02966158, 0.33035032
4.6200, -7.40329084, 1.03111843, 0.25631741
4.6300, -7.43774900, 1.03215158, 0.18193992
4.6400, -7.46226519, 1.03276062, 0.10731727
4.6500, -7.47674829, 1.03294529, 0.03254978
4.6600, -7.48114435, 1.03270552, -0.04226166
4.6700, -7.47543694, 1.03204140, -0.11701603
4.6800, -7.45964737, 1.03095321, -0.19161250
4.6900, -7.43383446, 1.02944139, -0.26595085
4.7000, -7.39809410, 1.02750657, -0.33993179
4.7100, -7.35255850, 1.02514954, -0.41345737
4.7200, -7.29739516, 1.02237127, -0.48643133
4.7300, -7.23280557, 1.01917290, -0.55875938
4.7400, -7.15902372, 1.01555575, -0.63034962
4.7500, -7.07631425, 1.01152130, -0.70111276
4.7600, -6.98497057, 1.00707121, -0.77096247
4.7700, -6.88531264, 1.00220730, -0.83981559
4.7800, -6.77768470, 0.99693158, -0.90759244
4.7900, -6.66245284, 0.99124622, -0.97421697
4.8000, -6.54000247, 0.98515355, -1.03961699
4.8100, -6.41073572, 0.97865607, -1.10372435
4.8200, -6.27506879, 0.97175646, -1.16647504
4.8300, -6.13342933, 0.96445755, -1.22780933
4.8400, -5.98625380, 0.95676233, -1.28767187
4.8500, -5.83398483, 0.94867398, -1.34601172
4.8600, -5.67706876, 0.94019580, -1.40278241
4.8700, -5.51595310, 0.93133130, -1.45794194
4.8800, -5.35108428, 0.92208411, -1.51145278
4.8900, -5.18290534, 0.91245802, -1.56328183
4.9000, -5.01185389, 0.90245701, -1.61340037
4.9100, -4.83836013, 0.89208516, -1.66178397
4.9200, -4.66284509, 0.88134676, -1.70841242
4.9300, -4.48571897, 0.87024620, -1.75326961
4.9400, -4.30737970, 0.85878805, -1.79634341
4.9500, -4.12821165, 0.84697702, -1.83762553
4.9600, -3.94858449, 0.83481796, -1.87711137
4.9700, -3.76885222, 0.82231588, -1.91479989
4.9800, -3.58935243, 0.80947589, -1.95069342
4.9900, -3.41040560, 0.79630329, -1.98479747
5.0000, -3.23231469, 0.78280348, -2.01712062
5.0100, -3.05536472, 0.76898202, -2.04767427
5.0200, -2.87982263, 0.75484457, -2.07647249
5.0300, -2.70593720, 0.74039695, -2.10353187
5.0400, -2.53393906, 0.72564510, -2.12887126
5.0500, -2.36404087, 0.71059508, -2.15251167
5.0600, -2.19643753, 0.69525307, -2.17447604
5.0700, -2.03130659, 0.67962537, -2.19478911
5.0800, -1.86880856, 0.66371842, -2.21347719
5.0900, -1.70908747, 0.64753873, -2.23056807
5.1000, -1.55227136, 0.63109297, -2.24609078
5.1100, -1.39847287, 0.61438789, -2.26007551
5.1200, -1.24778988, 0.59743036, -2.27255341
5.1300, -1.10030614, 0.58022733, -2.28355647
5.1400, -0.95609196, 0.56278589, -2.29311739
5.1500, -0.81520490, 0.54511319, -2.30126944
5.1600, -0.67769049, 0.52721651, -2.30804634
5.1700, -0.54358289, 0.50910318, -2.31348217
5.1800, -0.41290564, 0.49078067, -2.31761123
5.1900, -0.28567237, 0.47225649, -2.32046795
5.2000, -0.16188744, 0.45353825, -2.32208683
5.2100, -0.04154664, 0.43463366, -2.32250229
5.2200, 0.07536211, 0.41555047, -2.32174867
5.2300, 0.18885820, 0.39629652, -2.31986009
5.2400, 0.29896763, 0.37687974, -2.31687041
5.2500, 0.40572248, 0.35730810, -2.31281319
5.2600, 0.50916028, 0.33758963, -2.30772159
5.2700, 0.60932351, 0.31773245, -2.30162835
